OPName,Latency,Device,Torch Version,CUDNN Version,Kernel Name,Warps per SM,Blocks per SM,Grid x,Grid y,Grid z,Block x,Block y,Block z,CUDA Version,Kernels,B,Input_Channel,Output_Channel,Kernel_Szie,Input_Size,Stride,Padding
conv,0.7332586646080017,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,12.0,1.5,8,5,3,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",8,1576,13,3,35,1,1
conv,0.5486933390299479,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x64_relu_medium_nn_v1,141.75,35.4375,135,21,1,128,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x64_relu_medium_nn_v1",43,14,1328,3,20,1,1
conv,2.147850672403971,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,315.0,157.5,25,14,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",58,166,863,3,19,1,1
conv,3.5077120463053384,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,56.7,28.35,9,7,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",60,1485,448,3,9,1,1
conv,0.7661333481470743,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,144.0,72.0,32,5,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",28,120,271,3,32,1,1
conv,0.5505599975585938,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,25.2,12.6,7,4,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",45,464,201,3,9,1,1
conv,0.48359466592470807,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_32x128_nn,72.0,9.0,5,4,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_32x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",13,426,456,3,12,1,1
conv,1.1889066696166992,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1,210.75,52.6875,843,5,1,128,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1",22,23,294,3,70,1,1
conv,1.3809279998143513,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,25.2,12.6,2,14,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",22,1056,887,3,7,1,1
conv,2.3327252864837646,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,29.7,14.85,3,11,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",42,1402,686,3,7,1,1
conv,1.247594674428304,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,57.6,28.8,4,16,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",52,476,972,3,8,1,1
conv,1.036906639734904,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,33.6,4.2,336,1,1,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",14,831,767,3,7,1,1
conv,1.9134080012639363,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x128_relu_small_nn_v1,6.3,0.7875,7,9,1,256,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x128_relu_small_nn_v1",33,1089,1045,3,5,1,1
conv,0.13879466553529105,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_32x128_nn,21.6,2.7,6,1,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_32x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",37,240,107,3,6,1,1
conv,13.809130668640137,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,446.4,55.8,62,12,6,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",62,943,3,3,96,1,1
conv,1.3021653095881145,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,18.9,9.45,7,3,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",35,1269,183,3,9,1,1
conv,0.7937706510225931,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,55.8,27.9,2,31,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",32,220,1956,3,7,1,1
conv,0.9300800164540609,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,9.0,4.5,5,2,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",27,1947,80,3,11,1,1
conv,0.40327466527620953,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,12.0,1.5,20,3,2,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",5,782,101,3,20,1,1
conv,1.321621338526408,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,16.2,8.1,9,2,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",60,1741,69,3,11,1,1
conv,0.4844053288300832,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,1.6,0.2,16,1,1,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",1,1434,509,3,5,1,1
conv,0.35739733775456745,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1,12.0,3.0,8,30,1,128,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1",20,107,1863,3,7,1,1
conv,2.34389328956604,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1,9.45,2.3625,7,27,1,128,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1",35,872,1678,3,5,1,1
conv,0.9063253204027811,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_32x128_nn,608.4,76.05,169,1,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_32x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",29,95,108,3,49,1,1
conv,0.4248746633529663,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,20.8,2.6,104,2,1,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",26,551,108,3,14,1,1
conv,1.024074673652649,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1,105.5,26.375,1055,2,1,128,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1",31,40,128,3,66,1,1
conv,0.1072106659412384,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,21.0,2.625,14,5,3,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",2,58,200,3,38,1,1
conv,0.5690346757570902,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1,14.5,3.625,10,29,1,128,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1",49,144,1856,3,5,1,1
conv,0.1882453312476476,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x128_relu_small_nn_v1,7.5,0.9375,15,5,1,256,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x128_relu_small_nn_v1",23,66,583,3,9,1,1
conv,2.6578346888224282,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,64.8,32.4,36,2,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",59,974,108,3,21,1,1
conv,1.272223989168803,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,36.0,4.5,180,2,1,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",36,1126,131,3,14,1,1
conv,4.822720050811768,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x64_relu_medium_nn_v1,2023.85,505.9625,2381,17,1,128,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x64_relu_medium_nn_v1",64,9,1048,3,69,1,1
conv,1.4374719858169556,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1,979.2,244.8,1152,17,1,128,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1",64,5,1064,3,48,1,1
conv,2.210314671198527,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,137.6,17.2,43,8,4,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",43,536,3,3,62,1,1
conv,0.7815253337224325,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1,7.5,1.875,50,3,1,128,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1",64,407,132,3,10,1,1
conv,0.9636906782786051,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,30.0,3.75,150,2,1,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",50,1053,73,3,14,1,1
conv,0.10397866864999135,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1,20.85,5.2125,139,3,1,128,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1",8,6,160,3,47,1,1
conv,0.8489920099576315,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,34.2,17.1,19,2,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",48,468,127,3,20,1,1
conv,0.45427200198173523,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,27.0,3.375,18,5,3,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",9,452,35,3,34,1,1
conv,0.46664533019065857,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,32.4,16.2,18,2,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",24,263,108,3,23,1,1
