OPName,Latency,Device,Torch Version,CUDNN Version,Kernel Name,Warps per SM,Blocks per SM,Grid x,Grid y,Grid z,Block x,Block y,Block z,CUDA Version,Kernels,B,M,N,K
linear,7.118602593739827,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,62.4,7.8,13,6,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,663,31343,387
linear,57.12051137288412,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,16.5,8.25,11,15,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,908,30330,671
linear,25.997791926066082,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,25.2,12.6,14,9,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,575,26414,835
linear,17.0416316986084,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,25.6,12.8,16,16,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,1005,20738,1003
linear,12.208479881286621,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,62.0,7.75,31,5,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,620,25371,973
linear,44.248032887776695,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,16.5,8.25,15,11,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,653,24701,898
linear,14.079178810119629,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,24.0,12.0,10,12,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,751,17578,604
linear,32.98428853352865,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,16.5,8.25,11,15,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,903,24663,692
linear,22.888671875,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,31.2,15.6,12,13,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,787,20716,721
linear,31.9314448038737,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,26.4,13.2,11,12,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,744,31115,679
linear,13.411466598510742,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,24.0,12.0,10,12,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,754,24192,618
linear,19.255978266398113,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,17.6,8.8,16,11,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,667,20078,1024
linear,13.171829223632812,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,19.8,9.9,11,9,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,543,29226,673
linear,13.848447799682617,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,21.6,10.8,9,12,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,728,22034,563
linear,19.96122678120931,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,26.4,13.2,11,12,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,730,21882,662
linear,4.6819413503011065,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,20.0,10.0,10,10,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,637,17852,632
linear,27.122400283813477,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,94.0,11.75,47,5,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,528,22450,1496
linear,18.071616490681965,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,18.7,9.35,17,11,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,692,16454,1058
linear,77.62996419270833,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,31.0,15.5,31,10,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,577,29031,1969
linear,79.7143783569336,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,30.0,15.0,20,15,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,957,28817,1259
linear,29.54297637939453,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,28.8,14.4,32,9,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,559,17361,2009
linear,24.671274820963543,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,25.5,12.75,17,15,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,908,20372,1047
linear,36.092010498046875,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,90.0,11.25,45,5,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,598,26067,1412
linear,61.010986328125,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,26.6,13.3,19,14,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,894,28958,1215
linear,35.15593592325846,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,31.2,15.6,24,13,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,808,18407,1506
linear,53.38441594441732,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,31.2,15.6,24,13,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,809,26848,1524
linear,37.811317443847656,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,126.0,15.75,63,5,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,600,17937,2013
linear,63.46743392944336,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,27.3,13.65,21,13,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,795,30184,1308
linear,73.86024475097656,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,31.2,15.6,26,12,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,712,26702,1658
linear,51.88517379760742,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,30.0,15.0,20,15,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,931,26752,1225
linear,10.219157218933105,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,20.7,10.35,23,9,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,548,16504,1431
linear,172.76116943359375,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,52.2,26.1,58,9,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,530,31361,3704
linear,90.63473002115886,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,61.6,30.8,56,11,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,699,16499,3564
linear,220.69450887044272,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,74.1,37.05,57,13,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,798,27179,3602
linear,115.77462259928386,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,342.4,42.8,107,8,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,961,18827,3406
linear,81.47447458902995,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,54.0,27.0,60,9,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,533,17894,3834
linear,319.21082560221356,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,90.0,45.0,60,15,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,956,29162,3777
linear,69.59703572591145,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,48.1,24.05,37,13,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,788,19400,2351
linear,142.93116760253906,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,50.4,25.2,56,9,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,526,29262,3568
linear,88.7715835571289,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,49.4,24.7,38,13,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,819,19220,2418
linear,76.84515126546223,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,156.0,19.5,65,6,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,743,25631,2055
linear,120.43675740559895,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,246.4,30.8,77,8,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,970,26999,2460
linear,257.4490102132161,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,94.5,47.25,63,15,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,921,25195,3971
linear,71.4185282389323,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,50.4,25.2,56,9,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,555,16877,3553
linear,155.53622436523438,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,283.2,35.4,118,6,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,712,30471,3768
linear,90.45492299397786,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,199.2,24.9,83,6,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,720,26025,2625
linear,425.14757283528644,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,127.5,63.75,85,15,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,899,29664,5402
linear,365.5010579427083,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,99.0,49.5,66,15,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,910,31429,4223
linear,210.86807759602866,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,381.6,47.7,159,6,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,752,30588,5066
linear,287.69626871744794,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,470.4,58.8,147,8,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,996,32287,4692
linear,195.58690897623697,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,624.4,78.05,223,7,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,885,17388,7136
linear,436.69178263346356,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,166.5,83.25,111,15,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,952,22303,7070
linear,266.08363850911456,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,784.0,98.0,245,8,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,977,18925,7820
linear,270.5397542317708,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,142.5,71.25,95,15,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,899,17150,6036
linear,131.01140340169272,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,83.6,41.8,76,11,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,642,17114,4809
linear,400.39173380533856,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,121.0,60.5,110,11,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,648,30528,7033
linear,290.51816813151044,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,723.2,90.4,226,8,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,978,22505,7211
linear,167.68174743652344,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,67.5,33.75,75,9,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,528,26304,4741
linear,216.21605428059897,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,73.8,36.9,82,9,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,518,28461,5237
linear,260.8788757324219,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,442.0,55.25,221,5,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,587,31490,7056
linear,210.2371368408203,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,445.2,55.65,159,7,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,856,26685,5061
linear,19.029760360717773,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,51.2,6.4,8,8,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,984,64662,234
linear,8.345162709554037,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,10.4,5.2,2,13,4,64,1,1,cu121,";maxwell_sgemm_64x64_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,810,38681,71
linear,10.398709615071615,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,44.8,5.6,7,8,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1012,52219,198
linear,4.152650674184163,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,6.6,3.3,1,11,6,64,1,1,cu121,";maxwell_sgemm_64x64_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,702,37659,50
linear,5.763231913248698,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,33.6,4.2,1,21,4,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,661,51140,48
linear,11.236629168192545,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,44.8,5.6,7,8,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,925,41797,224
linear,4.882357279459636,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,30.0,3.75,1,25,3,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,785,44370,84
linear,12.07209587097168,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,6.6,3.3,3,11,2,64,1,1,cu121,";maxwell_sgemm_64x64_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,657,64064,172
linear,5.748490651448567,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,38.0,4.75,1,19,5,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,589,62212,28
linear,7.215765317281087,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,7.8,3.9,3,13,2,64,1,1,cu121,";maxwell_sgemm_64x64_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,783,56784,137
linear,8.167146682739258,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,6.6,3.3,3,11,2,64,1,1,cu121,";maxwell_sgemm_64x64_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,648,39665,178
linear,12.884767850240072,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,44.8,5.6,8,7,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,813,57203,249
linear,10.518549601236979,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,7.2,3.6,4,9,2,64,1,1,cu121,";maxwell_sgemm_64x64_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,559,53672,223
linear,3.7180479367574057,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,33.6,4.2,1,21,4,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,642,32958,73
linear,21.231903711954754,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,17.6,8.8,4,11,4,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,642,56831,255
linear,9.878058751424154,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,18.0,9.0,5,9,4,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,513,33952,282
linear,11.050848007202148,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,48.0,6.0,12,5,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,577,58937,369
linear,62.92067209879557,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,19.6,9.8,7,14,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,863,59639,397
linear,13.917642911275228,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,44.0,5.5,11,5,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,567,62873,344
linear,8.390154520670572,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,62.4,7.8,13,6,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,729,41682,399
linear,44.80317942301432,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,19.2,9.6,6,16,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,994,44409,340
linear,13.867167790730795,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,50.4,6.3,9,7,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,848,51118,259
linear,7.371082623799642,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,32.0,4.0,16,5,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,572,38599,505
linear,9.782111803690592,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,62.4,7.8,13,6,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,700,43314,391
linear,11.75808016459147,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,32.0,4.0,10,8,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,976,48521,303
linear,15.306197166442871,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,48.0,6.0,10,6,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,652,60273,294
linear,30.965365091959637,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,57.6,7.2,9,8,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,911,57223,260
linear,7.742528120676677,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,57.6,7.2,9,8,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1006,37088,287
linear,8.080362637837728,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,56.0,7.0,10,7,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,872,36635,303
linear,25.678911844889324,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,20.0,10.0,5,10,4,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,631,57135,257
linear,68.89481608072917,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,22.0,11.0,10,11,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,695,63166,624
linear,66.80863189697266,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,22.0,11.0,11,10,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,601,53411,703
linear,46.71381378173828,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,27.0,13.5,9,15,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,950,38068,557
linear,48.187094370524086,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,86.8,10.85,31,7,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,884,47672,964
linear,47.15765253702799,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,21.6,10.8,12,9,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,567,41692,717
linear,50.4371083577474,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,28.8,14.4,16,9,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,557,34920,986
linear,99.53635152180989,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,28.0,14.0,14,10,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,585,60961,834
linear,47.1595090230306,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,28.8,14.4,16,9,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,528,33070,1008
linear,79.98438262939453,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,16.9,8.45,13,13,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,775,38445,832
linear,111.90191904703777,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,16.8,8.4,12,14,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,848,51973,745
linear,139.0947519938151,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,16.5,8.25,15,11,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,657,63461,936
linear,134.8653767903646,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,16.8,8.4,14,12,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,731,59778,865
linear,80.0015869140625,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,28.6,14.3,13,11,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,647,49617,798
linear,37.21912638346354,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,96.0,12.0,30,8,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,996,40342,936
linear,25.48577054341634,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,64.0,8.0,32,5,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,603,42026,998
linear,97.41224416097005,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,91.2,11.4,38,6,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,720,53141,1194
linear,50.606911977132164,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,84.0,10.5,35,6,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,731,37403,1097
linear,150.53274536132812,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,23.4,11.7,18,13,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,777,54545,1117
linear,197.61860148111978,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,31.9,15.95,29,11,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,670,55824,1850
linear,75.63115692138672,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,88.8,11.1,37,6,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,740,44773,1165
linear,169.44449869791666,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,147.2,18.4,46,8,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,992,52218,1461
linear,199.68634541829428,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,137.2,17.15,49,7,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,881,61463,1549
linear,150.23656717936197,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,25.2,12.6,21,12,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,760,54880,1335
linear,181.7738800048828,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,43.5,21.75,29,15,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,943,36732,1855
linear,165.03084309895834,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,23.4,11.7,18,13,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,792,61304,1104
linear,276.60870361328125,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,34.5,17.25,23,15,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,952,62116,1421
linear,181.77007548014322,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,31.2,15.6,26,12,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,737,49242,1638
linear,159.4549560546875,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,26.4,13.2,22,12,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,712,52668,1387
linear,167.38462829589844,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,159.6,19.95,57,7,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,838,47701,1808
linear,206.51104736328125,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,27.3,13.65,21,13,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,818,59369,1307
linear,313.82899983723956,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,48.6,24.3,54,9,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,561,54451,3417
linear,401.7472839355469,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,54.9,27.45,61,9,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,567,61966,3868
linear,311.43055216471356,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,75.4,37.7,58,13,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,796,36053,3660
linear,362.5174865722656,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,299.6,37.45,107,7,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,881,62193,3423
linear,223.64258321126303,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,310.8,38.85,111,7,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,873,38015,3540
linear,347.70105997721356,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,69.0,34.5,46,15,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,919,43219,2892
linear,128.54901631673178,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,38.5,19.25,35,11,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,700,33406,2188
linear,223.8961181640625,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,218.4,27.3,78,7,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,854,54038,2487
linear,362.8056131998698,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,46.8,23.4,52,9,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,556,65103,3316
linear,175.18915303548178,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,42.3,21.15,47,9,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,541,39435,3005
linear,105.41337585449219,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,154.0,19.25,77,5,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,615,38230,2459
linear,287.55600992838544,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,246.4,30.8,77,8,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,986,58190,2437
linear,207.7699737548828,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,48.6,24.3,54,9,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,532,42096,3394
